"","Call_askPrice","Call_askQty","Call_bidprice","Call_bidQty","Call_change","Call_changeinOpenInterest","Call_expiryDate","Call_identifier","Call_impliedVolatility","Call_lastPrice","Call_openInterest","Call_pChange","Call_pchangeinOpenInterest","Call_strikePrice","Call_totalBuyQuantity","Call_totalSellQuantity","Call_totalTradedVolume","Call_underlying","Call_underlyingValue","expiryDate","Put_askPrice","Put_askQty","Put_bidprice","Put_bidQty","Put_change","Put_changeinOpenInterest","Put_expiryDate","Put_identifier","Put_impliedVolatility","Put_lastPrice","Put_openInterest","Put_pChange","Put_pchangeinOpenInterest","Put_strikePrice","Put_totalBuyQuantity","Put_totalSellQuantity","Put_totalTradedVolume","Put_underlying","Put_underlyingValue","strikePrice","current_time"
"67","1415.25","4800","1086.75","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE14600.00","0","0","0","0","0","14600","4800","4800","0","NIFTY","15824.05","18-Aug-2021","82.2","4800","1.5","600","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE14600.00","0","0","0","0","0","14600","600","4800","0","NIFTY","15824.05","14600",2021-07-23 01:22:42
"68","3004.45","100","2945.7","50","119.55","12.5","30-Dec-2021","OPTIDXNIFTY30-12-2021CE13000.00","0","2955","1898","4.21626196899964","0.662954123574649","13000","500","450","29","NIFTY","15824.05","30-Dec-2021","41.5","50","37.6","50","-7.4","-23","30-Dec-2021","OPTIDXNIFTY30-12-2021PE13000.00","21.84","41","4798","-15.2892561983471","-0.477079444098735","13000","17000","8000","157","NIFTY","15824.05","13000",2021-07-23 01:22:42
"69","1269.35","500","1258.65","50","161.45","1","26-Aug-2021","OPTIDXNIFTY26-08-2021CE14600.00","0","1257.3","114","14.7328557740567","0.884955752212389","14600","9100","9750","22","NIFTY","15824.05","26-Aug-2021","14.8","150","11.3","50","-12","247","26-Aug-2021","OPTIDXNIFTY26-08-2021PE14600.00","16.36","11.55","5388","-50.9554140127389","4.80451274071192","14600","24100","9700","2326","NIFTY","15824.05","14600",2021-07-23 01:22:42
"70","1472.3","4800","1082.6","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE14600.00","0","0","0","0","0","14600","4800","4800","0","NIFTY","15824.05","02-Sep-2021","82.6","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE14600.00","0","125","1","0","0","14600","0","4900","0","NIFTY","15824.05","14600",2021-07-23 01:22:42
"71","1471.6","4800","1090.6","4800","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE14600.00","0","0","0","0","0","14600","4800","4800","0","NIFTY","15824.05","09-Sep-2021","91.45","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE14600.00","0","0","0","0","0","14600","0","4800","0","NIFTY","15824.05","14600",2021-07-23 01:22:42
"72","1461","4800","1090.05","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE14600.00","0","0","0","0","0","14600","4800","4800","0","NIFTY","15824.05","16-Sep-2021","100.75","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE14600.00","0","0","0","0","0","14600","0","4800","0","NIFTY","15824.05","14600",2021-07-23 01:22:42
"73","1448.95","4800","1291","50","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE14600.00","0","0","0","0","0","14600","5050","4800","0","NIFTY","15824.05","30-Sep-2021","52.1","50","37","100","-25.5","2","30-Sep-2021","OPTIDXNIFTY30-09-2021PE14600.00","16.14","38.1","186","-40.0943396226415","1.08695652173913","14600","4800","5800","146","NIFTY","15824.05","14600",2021-07-23 01:22:42
"74","1318.55","1000","1146.7","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE14600.00","0","0","0","0","0","14600","5800","5800","0","NIFTY","15824.05","05-Aug-2021","9.9","100","5","150","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE14600.00","0","0","0","0","0","14600","3850","7050","0","NIFTY","15824.05","14600",2021-07-23 01:22:42
"75","1197.5","50","1164.6","100","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021CE14650.00","0","1112.15","9","0","0","14650","10500","10550","0","NIFTY","15824.05","29-Jul-2021","2.55","50","2.1","50","-4.65","-105","29-Jul-2021","OPTIDXNIFTY29-07-2021PE14650.00","25.19","2.15","90","-68.3823529411765","-53.8461538461538","14650","68450","12750","657","NIFTY","15824.05","14650",2021-07-23 01:22:42
"76","1261.7","1000","1099.25","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE14650.00","0","0","0","0","0","14650","5800","5800","0","NIFTY","15824.05","05-Aug-2021","13.8","150","4.45","50","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE14650.00","0","0","0","0","0","14650","1250","11250","0","NIFTY","15824.05","14650",2021-07-23 01:22:42
"77","1363.05","4800","1033.65","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE14650.00","0","0","0","0","0","14650","4800","4800","0","NIFTY","15824.05","18-Aug-2021","90.9","4800","0","0","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE14650.00","0","0","0","0","0","14650","0","4800","0","NIFTY","15824.05","14650",2021-07-23 01:22:42
"78","1265.65","1900","1110.35","1950","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE14650.00","0","0","0","0","0","14650","9350","9250","0","NIFTY","15824.05","26-Aug-2021","13.75","150","8.95","150","-12.95","4","26-Aug-2021","OPTIDXNIFTY26-08-2021PE14650.00","15.84","11.5","39","-52.9652351738241","11.4285714285714","14650","7700","5300","19","NIFTY","15824.05","14650",2021-07-23 01:22:42
"79","2800.3","850","2711.95","3350","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021CE13050.00","0","0","0","0","0","13050","13400","7150","0","NIFTY","15824.05","29-Jul-2021","1.95","50","0.8","900","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021PE13050.00","0","0","0","0","0","13050","50350","350","0","NIFTY","15824.05","13050",2021-07-23 01:22:42
"80","1426.35","4800","1041.85","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE14650.00","0","0","0","0","0","14650","4800","4800","0","NIFTY","15824.05","02-Sep-2021","152","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE14650.00","0","0","0","0","0","14650","0","4800","0","NIFTY","15824.05","14650",2021-07-23 01:22:42
"81","1426.35","4800","1040.3","4800","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE14650.00","0","0","0","0","0","14650","4800","4800","0","NIFTY","15824.05","09-Sep-2021","90.05","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE14650.00","0","0","0","0","0","14650","0","4800","0","NIFTY","15824.05","14650",2021-07-23 01:22:42
"82","1413","4800","1043.8","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE14650.00","0","0","0","0","0","14650","4800","4800","0","NIFTY","15824.05","16-Sep-2021","115.6","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE14650.00","0","0","0","0","0","14650","0","4800","0","NIFTY","15824.05","14650",2021-07-23 01:22:42
"83","1398.95","4800","1101","100","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE14650.00","0","0","0","0","0","14650","5000","4800","0","NIFTY","15824.05","30-Sep-2021","79","100","31","750","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE14650.00","0","0","0","0","0","14650","1750","4900","0","NIFTY","15824.05","14650",2021-07-23 01:22:42
"84","1189.9","3000","1150.35","150","222.1","1","22-Jul-2021","OPTIDXNIFTY22-07-2021CE14650.00","0","1082.75","1","25.8060768024168","0","14650","12300","9750","1","NIFTY","15824.05","22-Jul-2021","0.05","4950","0","0","-0.65","4","22-Jul-2021","OPTIDXNIFTY22-07-2021PE14650.00","45.11","0.05","88","-92.8571428571428","4.76190476190476","14650","0","140475","1452","NIFTY","15824.05","14650",2021-07-23 01:22:42
"85","1363.45","4800","1039.55","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE14650.00","0","0","0","0","0","14650","4800","4800","0","NIFTY","15824.05","12-Aug-2021","59.75","4800","0","0","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE14650.00","0","0","0","0","0","14650","0","4800","0","NIFTY","15824.05","14650",2021-07-23 01:22:42
"86","1208.75","1000","1051.8","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE14700.00","0","0","0","0","0","14700","5800","5800","0","NIFTY","15824.05","05-Aug-2021","9.9","100","5.1","150","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE14700.00","0","0","0","0","0","14700","3150","7200","0","NIFTY","15824.05","14700",2021-07-23 01:22:42
"87","1139.9","3000","1107.65","75","146.8","0","22-Jul-2021","OPTIDXNIFTY22-07-2021CE14700.00","0","1106","6","15.3044203502919","0","14700","12225","11700","13","NIFTY","15824.05","22-Jul-2021","0.05","1875","0","0","-0.7","-564","22-Jul-2021","OPTIDXNIFTY22-07-2021PE14700.00","43.27","0.05","1982","-93.3333333333333","-22.152395915161","14700","0","189450","6830","NIFTY","15824.05","14700",2021-07-23 01:22:42
"88","1178.8","50","1159.7","50","128.7","-3","26-Aug-2021","OPTIDXNIFTY26-08-2021CE14700.00","0","1134","146","12.8021486123545","-2.01342281879195","14700","12800","9100","5","NIFTY","15824.05","26-Aug-2021","13.9","50","13.1","50","-15.7","-1","26-Aug-2021","OPTIDXNIFTY26-08-2021PE14700.00","15.8","13.5","6117","-53.7671232876712","-0.01634521085322","14700","25100","8550","2946","NIFTY","15824.05","14700",2021-07-23 01:22:42
"89","1371.2","4800","992.35","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE14700.00","0","0","0","0","0","14700","4800","4800","0","NIFTY","15824.05","02-Sep-2021","152","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE14700.00","0","0","0","0","0","14700","0","4800","0","NIFTY","15824.05","14700",2021-07-23 01:22:42
"90","2744.15","50","2687.4","100","0.599999999999909","0","29-Jul-2021","OPTIDXNIFTY29-07-2021CE13100.00","0","2727","39","0.0220070422535178","0","13100","10200","10200","0","NIFTY","15824.05","29-Jul-2021","1.2","50","1","200","-0.75","7","29-Jul-2021","OPTIDXNIFTY29-07-2021PE13100.00","50.66","1","117","-42.8571428571429","6.36363636363636","13100","77200","5600","43","NIFTY","15824.05","13100",2021-07-23 01:22:42
"91","1341.4","4800","993.7","4800","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE14700.00","0","0","0","0","0","14700","4800","4800","0","NIFTY","15824.05","09-Sep-2021","106.65","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE14700.00","0","0","0","0","0","14700","0","4800","0","NIFTY","15824.05","14700",2021-07-23 01:22:42
"92","1341.25","4800","992.35","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE14700.00","0","0","0","0","0","14700","4800","4800","0","NIFTY","15824.05","16-Sep-2021","121.25","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE14700.00","0","0","0","0","0","14700","0","4800","0","NIFTY","15824.05","14700",2021-07-23 01:22:42
"93","1341.85","4800","1199.35","50","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE14700.00","0","0","0","0","0","14700","5050","4800","0","NIFTY","15824.05","30-Sep-2021","50.45","150","45.4","50","-28.35","59","30-Sep-2021","OPTIDXNIFTY30-09-2021PE14700.00","15.96","45.25","424","-38.5190217391304","16.1643835616438","14700","6450","6800","316","NIFTY","15824.05","14700",2021-07-23 01:22:42
"94","1293.85","4800","991.85","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE14700.00","0","0","0","0","0","14700","4800","4800","0","NIFTY","15824.05","12-Aug-2021","44.05","50","0.25","600","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE14700.00","0","0","0","0","0","14700","600","4900","0","NIFTY","15824.05","14700",2021-07-23 01:22:42
"95","1128.05","100","1117.8","200","165","-34","29-Jul-2021","OPTIDXNIFTY29-07-2021CE14700.00","0","1120","432","17.2774869109948","-7.29613733905579","14700","12900","12150","108","NIFTY","15824.05","29-Jul-2021","2.35","50","2.3","3000","-5.4","-441","29-Jul-2021","OPTIDXNIFTY29-07-2021PE14700.00","24.38","2.25","11530","-70.5882352941177","-3.68390276501545","14700","226850","52650","28852","NIFTY","15824.05","14700",2021-07-23 01:22:42
"96","1425.4","4800","1000.6","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE14700.00","0","0","0","0","0","14700","4800","4800","0","NIFTY","15824.05","18-Aug-2021","100.3","4800","1.5","600","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE14700.00","0","0","0","0","0","14700","600","4800","0","NIFTY","15824.05","14700",2021-07-23 01:22:42
"97","1283.7","4800","944.5","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE14750.00","0","0","0","0","0","14750","4800","4800","0","NIFTY","15824.05","12-Aug-2021","74","4800","0","0","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE14750.00","0","0","0","0","0","14750","0","4800","0","NIFTY","15824.05","14750",2021-07-23 01:22:42
"98","1335.4","4800","947.25","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE14750.00","0","0","0","0","0","14750","4800","4800","0","NIFTY","15824.05","16-Sep-2021","119.9","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE14750.00","0","0","0","0","0","14750","0","4800","0","NIFTY","15824.05","14750",2021-07-23 01:22:42
"99","1199.65","4800","955.35","6700","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE14750.00","0","0","0","0","0","14750","7450","6700","0","NIFTY","15824.05","26-Aug-2021","57.35","50","13.5","50","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021PE14750.00","0","57.35","37","0","0","14750","2300","4950","0","NIFTY","15824.05","14750",2021-07-23 01:22:42
"100","1355.65","4800","941.85","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE14750.00","0","0","0","0","0","14750","4800","4800","0","NIFTY","15824.05","02-Sep-2021","152","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE14750.00","0","0","0","0","0","14750","0","4800","0","NIFTY","15824.05","14750",2021-07-23 01:22:42
"101","2718.95","50","2622.7","2900","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021CE13150.00","0","2586.2","1","0","0","13150","12950","10100","0","NIFTY","15824.05","29-Jul-2021","1.65","50","1.05","50","-0.9","3","29-Jul-2021","OPTIDXNIFTY29-07-2021PE13150.00","52.25","1.6","99","-36","3.125","13150","49850","7450","29","NIFTY","15824.05","13150",2021-07-23 01:22:42
"102","1335.4","4800","947.2","4800","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE14750.00","0","0","0","0","0","14750","4800","4800","0","NIFTY","15824.05","09-Sep-2021","106.55","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE14750.00","0","0","0","0","0","14750","0","4800","0","NIFTY","15824.05","14750",2021-07-23 01:22:42
"103","1151.5","1000","1004.2","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE14750.00","0","0","0","0","0","14750","5800","5800","0","NIFTY","15824.05","05-Aug-2021","19.5","150","5.1","150","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE14750.00","0","0","0","0","0","14750","2250","6150","0","NIFTY","15824.05","14750",2021-07-23 01:22:42
"104","1335","4800","1001.05","4800","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE14750.00","0","0","0","0","0","14750","5000","4800","0","NIFTY","15824.05","30-Sep-2021","109","100","40","400","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE14750.00","0","0","0","0","0","14750","1400","4900","0","NIFTY","15824.05","14750",2021-07-23 01:22:42
"105","1089.9","3000","1050.2","75","0","0","22-Jul-2021","OPTIDXNIFTY22-07-2021CE14750.00","0","1182.45","0","0","0","14750","12225","9750","0","NIFTY","15824.05","22-Jul-2021","0.1","4050","0","0","-0.75","-59","22-Jul-2021","OPTIDXNIFTY22-07-2021PE14750.00","41.42","0.05","279","-93.75","-17.4556213017751","14750","0","170550","825","NIFTY","15824.05","14750",2021-07-23 01:22:42
"106","1096.3","100","1067.45","100","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021CE14750.00","0","903.2","19","0","0","14750","12550","12250","0","NIFTY","15824.05","29-Jul-2021","2.45","50","2.4","50","-5.7","-7","29-Jul-2021","OPTIDXNIFTY29-07-2021PE14750.00","23.64","2.4","317","-70.3703703703704","-2.16049382716049","14750","159500","15350","2203","NIFTY","15824.05","14750",2021-07-23 01:22:42
"107","1258.5","4800","953.15","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE14750.00","0","0","0","0","0","14750","4800","4800","0","NIFTY","15824.05","18-Aug-2021","89.95","4800","0","0","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE14750.00","0","0","0","0","0","14750","0","5100","0","NIFTY","15824.05","14750",2021-07-23 01:22:42
"108","1103.6","1000","956.75","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE14800.00","0","0","0","0","0","14800","5800","5800","0","NIFTY","15824.05","05-Aug-2021","6.75","400","6.5","250","-8.8","197","05-Aug-2021","OPTIDXNIFTY05-08-2021PE14800.00","19.19","6.65","261","-56.957928802589","307.8125","14800","15250","7350","694","NIFTY","15824.05","14800",2021-07-23 01:22:42
"109","1299.1","4800","904.4","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE14800.00","0","0","0","0","0","14800","4800","4800","0","NIFTY","15824.05","18-Aug-2021","121.45","4800","1.5","600","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE14800.00","0","0","0","0","0","14800","600","4800","0","NIFTY","15824.05","14800",2021-07-23 01:22:42
"110","1076.9","350","1064.25","50","129.15","36","26-Aug-2021","OPTIDXNIFTY26-08-2021CE14800.00","0","1050.7","244","14.0144322066084","17.3076923076923","14800","9350","9300","73","NIFTY","15824.05","26-Aug-2021","17.65","50","17.25","1100","-20.1","-59","26-Aug-2021","OPTIDXNIFTY26-08-2021PE14800.00","15.5","17.25","12257","-53.8152610441767","-0.479051640142904","14800","24450","7500","6052","NIFTY","15824.05","14800",2021-07-23 01:22:42
"111","1268.15","4800","907.15","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE14800.00","0","0","0","0","0","14800","4800","4800","0","NIFTY","15824.05","02-Sep-2021","101.2","50","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE14800.00","0","0","0","0","0","14800","0","4850","0","NIFTY","15824.05","14800",2021-07-23 01:22:42
"112","5915.95","50","5554.2","100","173","-1.5","30-Dec-2021","OPTIDXNIFTY30-12-2021CE10000.00","0","5855","10286","3.04470256951778","-0.0145808019441069","10000","200","400","3","NIFTY","15824.05","30-Dec-2021","0","0","5.95","7200","-0.100000000000001","0","30-Dec-2021","OPTIDXNIFTY30-12-2021PE10000.00","30.2","4.8","3749.5","-2.04081632653062","0","10000","37250","0","7","NIFTY","15824.05","10000",2021-07-23 01:22:42
"113","2627.2","50","2600.65","300","178.05","-2","29-Jul-2021","OPTIDXNIFTY29-07-2021CE13200.00","0","2600","253","7.35151427568695","-0.784313725490196","13200","10400","10700","2","NIFTY","15824.05","29-Jul-2021","1.3","50","1","50","-0.85","14","29-Jul-2021","OPTIDXNIFTY29-07-2021PE13200.00","48.82","1","282","-45.945945945946","5.22388059701493","13200","84100","27100","99","NIFTY","15824.05","13200",2021-07-23 01:22:42
"114","1247.75","4800","897.95","4800","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE14800.00","0","0","0","0","0","14800","4800","4800","0","NIFTY","15824.05","09-Sep-2021","120.25","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE14800.00","0","0","0","0","0","14800","0","4800","0","NIFTY","15824.05","14800",2021-07-23 01:22:42
"115","1256.3","4800","898.65","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE14800.00","0","0","0","0","0","14800","4800","4800","0","NIFTY","15824.05","16-Sep-2021","136","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE14800.00","0","0","0","0","0","14800","0","4800","0","NIFTY","15824.05","14800",2021-07-23 01:22:42
"116","1248.85","4800","1140.75","50","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE14800.00","0","0","0","0","0","14800","5050","4800","0","NIFTY","15824.05","30-Sep-2021","55","50","52.6","250","-33.25","-3","30-Sep-2021","OPTIDXNIFTY30-09-2021PE14800.00","15.71","52.6","1663","-38.7303436225975","-0.180072028811525","14800","6750","9500","1155","NIFTY","15824.05","14800",2021-07-23 01:22:42
"117","1028.95","750","1021.35","100","179.2","-69","29-Jul-2021","OPTIDXNIFTY29-07-2021CE14800.00","0","1020.25","845","21.3066999583854","-7.5492341356674","14800","17400","13800","115","NIFTY","15824.05","29-Jul-2021","2.7","250","2.55","50","-5.95","628","29-Jul-2021","OPTIDXNIFTY29-07-2021PE14800.00","22.99","2.65","18178","-69.1860465116279","3.57834757834758","14800","170100","105350","41591","NIFTY","15824.05","14800",2021-07-23 01:22:42
"118","1039.9","3000","1020","750","179.2","-7","22-Jul-2021","OPTIDXNIFTY22-07-2021CE14800.00","0","985.4","8","22.2277350533366","-46.6666666666667","14800","14325","12075","17","NIFTY","15824.05","22-Jul-2021","0.05","4950","0","0","-0.75","-2095","22-Jul-2021","OPTIDXNIFTY22-07-2021PE14800.00","39.58","0.05","3505","-93.75","-37.4107142857143","14800","0","214050","15582","NIFTY","15824.05","14800",2021-07-23 01:22:42
"119","1215.6","4800","910.5","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE14800.00","0","0","0","0","0","14800","4800","4800","0","NIFTY","15824.05","12-Aug-2021","73.5","4800","4","50","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE14800.00","0","0","0","0","0","14800","5150","4850","0","NIFTY","15824.05","14800",2021-07-23 01:22:42
"120","1053.95","1000","909.1","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE14850.00","0","0","0","0","0","14850","5800","5800","0","NIFTY","15824.05","05-Aug-2021","13","100","3.5","600","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE14850.00","0","0","0","0","0","14850","1200","6300","0","NIFTY","15824.05","14850",2021-07-23 01:22:42
